# lon; lat; id; type

36.45248;26.24551;108773;3
49.6;25.48333;108890;3
46.12729;28.31117;108918;3
50.02452;26.5208;108927;3
49.66667;25.41667;108957;3
49.55763;25.47879;109008;2
49.66667;25.38333;109059;2
49.58083;25.41;109101;1
41.28337;20.1588;109118;3
49.73333;25.4;109165;3
39.61417;24.46861;109223;2
50.20833;26.27944;109323;2
48.49132;28.43905;109380;3
39.69806;21.61694;109417;2
49.65826;27.01122;109435;3
49.65;25.4;109436;2
42.9124;16.57946;109481;3
49.72361;25.37694;109502;3
49.56532;25.36457;109571;3
43.65933;26.14422;109878;1
49.63333;25.43333;109915;1
41.46767;20.01288;109953;2
45.34437;26.50526;110031;3
49.94331;26.56324;110107;3
42.91724;23.9065;110250;1
47.16266;23.99146;110314;2
44.39237;24.50772;110325;1
42.25261;17.72285;110328;3
50.10326;26.43442;110336;2
42.83251;16.96887;110619;2
42.50528;18.21639;110690;2
40.38925;30.11713;392753;1
45.86796;25.70393;396550;3
43.2534;26.44322;397513;1
41.91111;19.12361;399518;2
41.75829;22.43333;409993;2
40.28694;21.36753;410084;3
42.73333;16.82611;410874;3
159.95;-9.43333;2108502;1
156.84186;-8.10303;2108857;3
159.59212;-8.14497;2109528;1
55.45;-4.61667;241131;2
30.48333;19.16667;363417;1
23.47406;12.9096;363533;2
36.2032;16.1525;364027;1
33.13972;15.16028;364071;2
33.51989;14.40118;364103;1
32.2065;14.4619;364216;1
31.2158;12.9061;364706;1
26.7;13.6;364933;1
32.4078;13.8013;364949;1
32.43722;15.63611;365137;1
37.729;18.4254;366323;2
31.86667;13.01667;366426;2
30.37972;10.63639;366487;1
33.93333;13.15;366847;2
33.4341;16.6915;367308;3
37.3321;19.1059;367544;1
33.63333;13.55;367644;3
32.73999;13.18087;368277;2
24.88333;12.05;369004;2
31.81667;18.48333;370481;3
32.18333;12.35;370510;3
33.66667;13.41667;370838;2
24.66667;14.2;371745;1
32.66667;13.16667;371760;1
34.28333;10.55;371827;2
31.85;18.55;371870;2
33.1712;14.0361;372386;3
36.4001;15.457;372753;2
29.71667;11.01667;373141;2
36.31667;21.06667;375046;3
34.2186;12.4486;375192;3
35.76667;13.51667;376332;1
29.65;12.05;376450;1
37.21644;19.61745;377039;3
33.98299;18.02158;377690;2
30.36667;13.7;377724;2
33.9852;17.6925;378231;3
33.88333;13.31667;378271;2
34.3869;11.8659;378459;2
30.65;12.71667;378493;3
36.13333;15.81667;378502;2
30.41667;19.51667;378543;1
28.43333;12.7;378699;1
30.21669;13.18421;379003;2
32.3668;14.8648;379014;3
35.4;14.03333;379062;1
33.3373;14.5748;379080;1
27.73333;11.03333;379102;1
33.3565;16.7095;379127;2
32.9891;14.2459;379149;3
29.13333;11.4;379198;1
32.53241;15.55177;379252;3
32.9437;14.3476;379261;2
32.4996;13.7463;379272;1
22.45;13.45;379303;2
33.234;14.9398;379406;2
34.63333;13.41667;379416;1
33.3019;14.7324;379427;3
28.35786;11.73292;379535;3
25.34936;13.62793;379555;2
33.90812;18.26196;379630;1
32.3116;14.0012;380129;3
34.16667;13.2;380151;2
33.95917;17.59278;380173;2
34.3592;11.7891;380174;2
30.95;18.05;380186;1
29.25;12.35;380348;2
31.2285;11.4562;380757;1
20.25972;63.82842;602150;3
20.95279;64.75067;602913;1
21.47944;65.31717;603570;2
20.65495;67.17529;604419;1
22.15465;65.58415;604490;3
20.22513;67.85572;605155;2
23.15645;65.85298;605393;1
20.36409;63.70602;605676;2
20.65278;67.13387;606086;1
21.68864;65.82518;606531;3
21.00162;65.67624;606834;2
13.82041;55.42966;2662149;1
18.29602;57.64089;2662689;2
15.85515;57.66588;2662881;3
15.07762;57.42887;2663293;3
13.01971;55.47124;2663399;3
14.80906;56.87767;2663536;2
16.63733;57.7584;2664203;3
18.1;59.11667;2664339;3
16.55276;59.61617;2664454;3
14.04001;57.18604;2664855;1
12.80907;58.03706;2664939;3
12.25078;57.10557;2664996;2
12.3234;58.38075;2665171;3
18.07758;59.53436;2665452;2
17.03333;60.65;2665691;1
14.88969;58.44863;2665902;2
17.64543;59.8585;2666199;3
17.91128;59.51839;2666238;2
13.41422;57.79159;2666493;3
11.9424;58.34784;2666670;1
17.83317;59.19858;2667094;2
17.9;59.2;2667109;3
12.28864;58.28365;2667303;3
13.15691;55.37514;2667402;1
14.9782;58.03717;2667628;1
11.77013;57.72432;2667809;1
16.46667;59.41667;2667847;1
13.9546;55.54293;2668365;1
17.3257;62.48703;2669047;3
17.51812;60.34269;2669098;1
13.95824;58.18035;2669113;1
14.16162;58.42453;2669118;2
18.06872;59.4439;2669772;1
13.23515;55.50788;2670128;1
12.01667;57.81667;2670603;3
16.22188;59.70725;2670613;3
17.3063;62.39129;2670781;2
17.97114;59.36128;2670879;3
11.1712;58.93945;2671224;3
17.03119;59.37741;2671392;3
17.7;59.96667;2671490;2
18.0649;59.33258;2673730;2
11.8181;58.07046;2673875;3
13.20638;55.64277;2674649;1
14.57525;56.05205;2675365;1
18.00086;59.36004;2675397;3
17.95093;59.42804;2675408;2
17.26667;63.16667;2675416;2
16.61667;56.56667;2675691;3
17.62525;59.19554;2676176;3
16.32221;58.48057;2676215;1
17.05921;61.30373;2676224;3
15.41416;60.14181;2676586;1
17.40915;60.64104;2677019;3
13.50186;55.47839;2677025;1
13.84506;58.39118;2677234;2
13.46552;59.32324;2677456;3
13.05;55.38333;2678153;2
13.43836;58.38659;2678210;3
13.70622;55.63135;2678913;2
14.35037;55.55653;2679107;2
17.72361;59.61731;2679302;3
17.93072;59.27597;2679567;3
14.66244;57.40327;2679698;2
17.69899;59.82083;2679721;3
16.76667;60.61667;2680075;1
18.3;59.28333;2680460;1
16.60655;59.91993;2680662;2
12.92888;59.13229;2680764;3
15.27602;56.20999;2681825;2
13.39476;56.13829;2684213;1
12.10642;57.7395;2684395;3
13.1;55.53333;2684636;3
17.10152;58.67057;2684653;1
14.63566;63.1792;2685750;2
18.08487;59.33879;2685828;3
16.44837;57.26455;2686162;3
13.99364;56.38165;2686209;3
14.6155;61.12034;2686380;1
18.71525;63.29091;2686469;2
15.2066;59.27412;2686657;3
14.53402;56.2773;2687062;2
17.94793;58.90337;2687636;2
18.3;59.8;2687690;3
17.00788;58.753;2687700;3
15.90714;56.74461;2687902;1
18.70496;59.75799;2688250;2
16.1826;58.59419;2688368;2
15.03979;59.51926;2689471;1
14.69676;57.65307;2690170;1
18.16372;59.31053;2690580;1
19.7;63.7;2690901;1
13.87831;57.9171;2690902;1
15.03649;58.53706;2690960;1
14.54316;61.00704;2691400;1
12.11792;57.65893;2691440;3
12.01378;57.6554;2691459;2
15.12365;58.32595;2691743;1
17.85476;59.62157;2692475;1
13.82367;58.70971;2692613;3
13.71542;60.68329;2692876;2
15.51647;58.41102;2692943;1
13.00073;55.60587;2692969;2
11.43576;58.27429;2693301;2
18.67351;64.59537;2693347;3
13.19321;55.70584;2693678;2
15.18776;60.14959;2693759;3
13.06849;55.67244;2694264;3
13.01667;55.76667;2694375;1
16.09126;61.82883;2694503;1
15.5;58.51667;2694529;2
13.94082;56.83324;2694560;3
15.61667;58.41667;2694762;2
16.3;56.73333;2694808;2
12.08333;57.56667;2694831;3
15.2304;59.59202;2694893;3
13.15765;58.50517;2696329;2
18.13333;59.36667;2696334;1
12.26904;57.77051;2696503;2
15.00316;60.73387;2696650;3
12.21169;57.68665;2697703;3
12.83016;55.8708;2697720;3
13.04371;56.51207;2697861;2
16.09656;59.42245;2698681;3
12.07612;57.48719;2698729;1
17.74834;59.47857;2698733;1
11.98054;57.87096;2698739;3
15.14341;59.1277;2698767;3
14.10808;59.30978;2699282;3
14.15242;56.03129;2699310;3
17.77646;62.93161;2699394;2
15.99255;59.51404;2699791;2
17.78753;59.72564;2700199;3
13.13086;56.13559;2700487;1
17.94479;59.40316;2700791;3
12.69463;57.50728;2700839;3
13.31395;59.50722;2700960;1
13.11021;55.79188;2701096;1
16.20721;58.99587;2701223;1
13.50357;59.3793;2701680;2
15.58661;56.16156;2701713;2
14.52386;59.32667;2701715;2
14.86188;56.1706;2701727;2
16.36163;56.66157;2702261;3
12.05106;57.60992;2702449;2
18.11667;59.14972;2702908;1
14.15618;57.78145;2702979;2
17.83508;59.42268;2703396;3
14.30214;57.78596;2704136;1
15.84357;57.48815;2704398;1
17.10358;61.72897;2704613;1
17.98192;59.23705;2704620;2
13.66094;55.85238;2705049;3
13.5385;55.93444;2705055;2
11.64972;57.68972;2705075;1
12.95;55.41667;2705402;3
12.55795;56.19971;2706003;2
16.28668;60.54573;2706057;3
14.28784;58.30133;2706184;1
12.69437;56.04673;2706767;2
15.98855;60.27973;2706982;2
13.76638;56.15905;2707399;1
17.93794;62.63228;2707684;1
18.14478;59.16775;2707953;1
18.13796;59.16809;2708016;3
12.85676;56.67446;2708365;1
16.22846;59.61395;2708429;1
15.11174;59.0657;2708511;2
13.67214;60.02378;2709214;2
14.07444;57.91185;2709494;1
18.38975;59.32684;2709628;3
13.10906;59.3466;2710343;2
11.96679;57.70716;2711537;1
17.31191;59.04751;2711798;1
13.54078;57.3044;2712045;2
17.14174;60.67452;2712414;2
13.48127;59.52541;2713971;1
16.58781;59.05834;2714401;2
17.85991;59.24868;2714795;1
15.76739;58.70578;2714903;1
14.16831;59.71236;2715081;2
15.62597;60.60357;2715459;1
13.55068;58.17347;2715568;2
12.49118;56.90552;2715573;2
15.79316;60.00418;2715656;3
13.30393;55.83928;2715946;3
16.5077;59.36661;2715953;3
17.07768;59.63607;2716166;2
14.97205;57.66643;2716437;1
17.81212;59.291;2716586;1
18.05619;59.39926;2717517;1
14.43077;59.23797;2717884;1
17.35;59.53333;2718245;3
12.95;55.53333;2718759;2
14.46958;56.07551;2719106;1
17.94;59.34;2719111;1
17.63333;59.51667;2719245;2
18.2;59.35;2719312;1
15.43714;60.4858;2720383;1
12.9401;57.72101;2720501;2
16.39464;61.34817;2720679;3
12.57272;57.66866;2720689;1
18.28333;59.33333;2721259;1
12.91914;56.08372;2721534;1
13.01667;55.71667;2722362;2
11.93333;57.56667;2722570;3
18.03427;59.38083;2722742;2
14.11667;57.85;2723503;2
17.52781;59.5671;2723567;3
16.16785;60.14545;2724231;2
15.9977;58.20152;2724321;2
12.9443;56.13566;2724435;1
12.58518;59.65528;2725123;2
18.0514;59.2978;2725201;3
13.07141;55.63248;2725336;1
15.83882;59.39387;2725471;2
12.86219;56.2428;2725901;2
12.70492;59.051;2726240;2
14.55559;56.89935;2726314;2
18.18333;59.26667;2726394;3
14.13827;56.55146;2726576;1
12.53345;57.93033;2726756;3
18.29967;59.47944;2727234;2
13.65;58.23333;2727314;2
14.28333;55.91667;2727363;1
18.26667;59.28333;3336566;2
12.85;55.4;3336568;2
12.05591;57.91259;3336569;2
11.91605;57.69195;6619708;1
17.76646;59.20186;6930653;1
12.02903;57.42531;6943587;1
17.8538;59.2335;7931985;3
103.85007;1.28967;1880252;2
-14.41667;-7.93333;2411397;3
-12.31155;-37.06757;3370726;2
-5.71675;-15.93872;3370903;2
14.99694;46.13179;3186906;3
14.29556;45.96611;3187214;2
15.05333;46.155;3188915;1
15.11028;46.35917;3189075;3
15.57444;46.39278;3190534;2
15.08056;46.51028;3190536;2
14.30626;46.16551;3190717;2
15.01278;45.9625;3191845;2
14.17444;46.34444;3192063;2
15.87018;46.42005;3192241;1
14.21667;45.77694;3192673;3
14.1;46.4;3193011;1
15.16886;45.80397;3194351;2
13.64837;45.95604;3194452;2
16.16639;46.6625;3194648;3
14.575;46.16694;3195250;1
15.64667;46.55472;3195506;3
14.50513;46.05108;3196359;1
14.8225;46.05861;3196425;2
15.49167;45.95915;3197147;3
14.35561;46.23887;3197378;3
13.72944;45.54694;3197753;3
14.86333;45.64333;3197943;3
14.61207;46.22587;3198365;1
14.06694;46.43056;3198647;1
13.66194;45.53694;3199017;3
14.03056;46.00278;3199171;2
15.08139;46.14611;3199297;3
14.65889;45.95556;3199523;2
14.59371;46.13774;3201730;2
15.18889;45.57111;3202333;2
15.26044;46.23092;3202781;3
15.59111;45.90333;3203412;1
14.11361;46.36917;3203925;2
13.90946;45.88601;3204854;2
14.22583;45.91444;3218907;3
13.6024;45.50526;3343512;1
15.64007;78.2186;2729907;2
21.68479;48.88836;723195;1
21.71954;48.62858;723358;3
20.20695;49.06014;723411;2
21.5703;49.30819;723417;3
21.65216;49.20211;723455;3
20.6862;49.29859;723505;1
20.56154;48.94464;723526;3
20.45948;49.18725;723529;1
22.18136;48.74455;723554;1
22.15099;48.98857;723559;2
21.66104;48.70074;723637;1
21.0988;49.10308;723674;1
20.53758;48.66008;723713;1
20.0224;48.38284;723736;1
20.11734;48.68346;723747;1
21.23393;48.99839;723819;3
20.29798;49.06144;723846;3
20.99957;48.61428;724111;1
21.9195;48.75434;724144;3
21.90073;49.27195;724156;3
20.96382;49.15376;724286;2
20.59212;49.02173;724294;3
20.87514;48.91447;724377;3
21.25808;48.71395;724443;2
20.43352;49.1357;724503;1
21.91625;48.93707;724627;3
20.93712;48.85584;724800;2
21.9393;48.88628;724969;3
21.27271;49.29175;725168;3
19.15324;48.57442;3056459;3
18.40063;48.38553;3056495;1
18.73941;49.22315;3056508;3
18.84958;48.59184;3056523;3
18.65421;48.05075;3056547;1
18.71565;48.48124;3056589;3
18.91714;49.11328;3056683;2
17.7226;48.61973;3056697;1
18.30846;48.24371;3056711;3
17.76884;47.85798;3056816;3
19.556;49.337;3057063;3
18.62258;49.40429;3057069;2
19.61249;49.36101;3057108;1
17.58723;48.3774;3057124;2
18.04436;48.89452;3057140;1
18.18447;48.08613;3057339;2
18.7175;47.79495;3057379;1
17.03173;48.27474;3057384;2
17.69433;48.77721;3057480;1
17.63852;48.20137;3057602;2
17.22635;48.8449;3057630;2
17.36697;48.67922;3057691;3
17.40043;48.21951;3057692;2
17.30972;48.03015;3057757;1
17.88062;48.15127;3057769;2
18.94946;48.07408;3057772;1
19.30751;49.0748;3057789;2
18.64007;49.08898;3057910;3
18.32596;49.12494;3057963;1
18.6275;48.77446;3058000;3
18.42169;49.12153;3058060;1
19.79408;48.43094;3058083;2
17.82591;48.59479;3058202;3
17.26664;48.28986;3058210;1
18.38456;48.62861;3058268;2
18.16195;47.98544;3058472;2
17.8309;48.75763;3058477;1
18.14632;48.93479;3058496;2
18.64037;48.42305;3058498;1
18.08453;48.30763;3058531;2
18.11892;48.96702;3058546;2
19.48032;49.4079;3058579;2
17.56866;48.75876;3058611;1
17.30711;48.33397;3058663;1
18.92399;49.06651;3058780;3
17.02188;48.43604;3058897;2
19.66708;48.33249;3058986;2
19.62218;49.08061;3059050;2
19.72335;49.03962;3059053;3
18.60705;48.21563;3059101;3
18.78333;49.3;3059179;3
19.06474;48.3554;3059244;2
18.91834;48.70519;3059282;2
18.12263;47.76356;3059436;1
17.98467;47.92294;3059448;2
18.2353;48.99769;3059796;1
18.19233;47.86984;3059821;2
19.52574;48.57787;3059870;3
17.16238;48.81105;3060077;2
17.8031;48.43174;3060095;1
18.76012;48.7276;3060139;2
17.11628;48.718;3060208;3
17.72747;48.19001;3060219;1
19.82473;48.26757;3060242;3
17.61211;47.99268;3060308;3
18.16634;48.95981;3060346;2
19.30341;49.20983;3060405;2
19.41954;48.56082;3060589;3
18.78895;49.43503;3060835;3
18.55878;49.22404;3060852;2
17.53904;48.6635;3060942;1
19.63631;48.80431;3060950;3
17.10674;48.14816;3060972;1
18.5864;48.78511;3061015;3
18.91003;48.44858;3061184;1
19.15349;48.73946;3061186;1
18.25754;48.7213;3061188;2
-11.16667;8.71667;2402816;2
-13.07194;8.33833;2403094;1
-10.61667;8.13333;2403324;3
-13.215;8.62667;2403407;2
-11.96111;7.64667;2403698;3
-12.395;8.67167;2404303;1
-12.78333;8.76667;2404433;1
-10.7;8.1;2404614;1
-11.13333;8.18333;2404663;2
-12.43333;8.16667;2405013;1
-11.03333;8.6;2405038;3
-11.95;8.78333;2405729;3
-11.68333;8.08333;2406142;1
-13.04444;8.92306;2406145;3
-12.05;8.88333;2406407;2
-11.95;8.71667;2406576;1
-12.53333;8.68333;2406916;3
-12.66667;9.4;2407262;3
-10.83333;8.41667;2407660;3
-11.1875;7.87667;2407790;2
-13.12444;8.93722;2407899;1
-12.91667;9.11667;2408088;1
-12.23333;9.5;2408154;2
-10.56667;8.28333;2408250;3
-11.55;9.58333;2408329;3
-13.13861;8.37972;2408582;2
-11.14;7.94111;2408585;1
-13.28972;8.43194;2408770;2
-11.83333;7.5;2409215;3
-13.22994;8.484;2409306;1
-11.54222;7.41083;2409382;2
-10.84056;7.99194;2409663;1
-10.37194;8.28028;2409751;1
-10.86667;8.16667;2409783;2
-11.9025;7.89194;2409823;1
-12.505;7.52639;2409914;2
-11.52583;7.24611;2409970;2
-11.33333;8.18333;2410040;2
-11.73833;7.96472;2410048;2
-11.34333;7.87361;2410065;3
-11.33333;8.35;2410312;3
-11.72083;7.35806;2571039;3
12.5;43.95;3166645;2
12.45;43.93333;3168070;2
12.41667;43.91667;3170472;2
12.41667;43.95;3183500;3
-16.27194;12.58333;2243940;3
-14.11667;13.15;2244177;3
-16.52167;12.78556;2244436;3
-16.23333;14.63333;2244616;3
-16.7;14.41667;2244786;2
-16.96667;14.78333;2244799;3
-17.10611;14.83417;2244802;1
-13.75861;13.75389;2244991;3
-16.36667;13.88333;2245241;2
-12.94482;15.19422;2245666;1
-15.55694;12.70806;2245704;3
-16.48962;16.01793;2246452;3
-15.81528;16.49861;2246522;3
-15.70083;16.4625;2246544;2
-17.06028;14.77389;2246606;3
-16.41667;14.35;2246608;3
-17.4;14.75;2246678;1
-16.26667;13.98333;2246780;1
-13.31667;15.6;2246922;2
-12.86821;15.26367;2247044;3
-15.8;13.75;2247157;3
-17.005;14.51278;2247381;3
-15.93333;13.91667;2247660;3
-14.64706;16.51293;2247684;3
-15.4766;15.3338;2247813;2
-16.6218;15.1097;2248409;1
-15.90803;14.79032;2248698;2
-13.33028;15.6175;2248752;1
-15.98056;12.8275;2248777;2
-16.22436;15.61867;2249222;1
-14.8;13.98333;2249554;3
-14.95;12.88333;2249782;1
-16.7;14.76667;2249901;2
-12.1743;12.5579;2250645;1
-17.12111;14.91917;2250677;3
-16.25333;14.1825;2250805;2
-13.17627;15.4916;2250849;3
-15.5508;14.10594;2251007;1
-16.83333;14.16667;2251084;3
-15.95;14.26667;2251230;3
-17.45528;14.70889;2251339;3
-14.10165;16.25574;2251544;2
-16.26667;14.23333;2251688;3
-16.46667;14.13333;2251791;3
-16.58583;14.35806;2251911;2
-16.3925;14.66278;2252309;2
-16.66667;14.18333;2252473;3
-12.54374;15.02196;2252606;3
-15.47993;15.34844;2253277;3
-17.44406;14.6937;2253354;1
-16.22639;12.81028;2253901;3
-17.47581;14.70649;8030383;1
43.03333;4.55;49593;3
43.88945;4.12129;49747;3
44.8938;2.6185;50672;1
43.24628;3.80958;50814;3
42.45;1.63333;52381;1
44.52999;1.78784;52867;3
49.87282;11.47197;53157;1
45.06397;9.4092;53372;1
45.34375;2.03711;53654;1
44.77166;1.71594;54225;1
45.5347;2.9726;54460;1
42.5445;3.79376;54715;2
48.1967;11.1595;55223;2
42.54536;-0.35817;55671;3
42.78535;0.48829;56166;2
45.50048;2.78087;56335;3
42.74497;0.06968;56399;3
45.5996;3.3766;56414;2
50.23;10.2837;56505;3
48.5268;5.3505;57000;3
44.065;9.56;57289;1
48.48446;8.40536;58933;2
42.22091;3.32892;58994;3
47.43083;6.76972;59611;1
49.8164;7.9803;60019;3
47.36795;10.61616;62691;3
47.18064;3.84878;62788;2
46.6176;4.68501;62821;1
46.3222;2.7603;63344;2
44.07806;2.80257;63571;2
45.56744;3.85375;63689;1
45.53363;9.52212;63795;2
42.58333;1.08333;63949;1
49.18158;11.28421;64013;2
51.05795;11.87037;64412;1
45.01432;10.43959;64435;2
45.20361;4.73583;64460;3
43.6498;3.11383;64536;3
51.0773;11.28636;64670;1
50.8122;9.4942;64814;3
42.27644;2.34464;65170;3
45.1212;2.1381;65785;3
47.35778;8.47556;400769;2
43.38531;9.89206;8045596;3
-55.16682;5.86638;3383330;2
-56.98333;5.95;3383427;2
-54.4;5.61667;3383494;2
-55.23333;5.7;3383714;3
-54.96667;5.06667;3384482;1
-54.05;5.5;3384792;1
30.67792;4.09504;363619;1
28.39549;4.57213;363656;1
27.9953;7.70286;363885;1
27.39426;8.77458;364367;3
32.56778;4.41333;365742;1
28.68223;7.27369;365763;2
27.46667;5.6;366444;3
29.69123;6.802;367927;3
29.47415;4.91584;370457;1
31.66048;9.53342;370737;2
30.13333;8.3;371466;2
27.99566;8.30837;371712;1
33.59028;4.77167;372884;2
31.58247;4.85165;373303;3
28.10037;8.53324;374739;3
31.55473;6.21167;377241;3
29.83333;9.23333;377472;1
6.72732;0.33654;2410763;3
7.41783;1.63726;2410805;3
-89.28889;13.58944;3582790;3
-88.86667;13.5;3582805;3
-88.45;13.35;3582883;3
-89.11861;13.78111;3582918;1
-89.92972;13.90111;3583065;1
-89.02778;13.93806;3583090;1
-89.15139;13.73472;3583096;1
-89.71472;13.73417;3583098;3
-89.72417;13.71889;3583102;1
-88.63333;13.86667;3583158;3
-88.8;13.63333;3583178;2
-89.13333;13.64083;3583183;1
-88.95;13.51667;3583196;3
-88.46667;13.48333;3583199;3
-87.89361;13.62472;3583214;1
-88.41667;13.38333;3583278;2
-89.55972;13.99417;3583334;1
-88.83333;13.73333;3583352;1
-89.18718;13.68935;3583361;2
-88.35;13.38333;3583379;2
-88.18333;13.48333;3583446;3
-88.91667;13.78333;3583471;3
-89.18306;13.65889;3583480;1
-89.35972;13.87611;3583531;3
-88.1;13.7;3583747;3
-89.73833;13.71639;3583851;2
-87.96306;13.43139;3583905;3
-89.20889;13.57528;3583937;2
-89.27444;13.835;3583981;3
-88.55;13.28333;3584003;1
-89.18;13.61278;3584156;2
-89.11722;13.56972;3584212;1
-89.26528;13.64861;3584251;3
-89.27972;13.67694;3584257;3
-88.35;13.53333;3584260;1
-89.3;14.13333;3584266;2
-89.73667;13.7775;3584297;1
-89.45;14.33333;3584384;1
-89.21306;13.74028;3584399;3
-87.84389;13.33694;3584772;3
-89.32222;13.48833;3585157;3
-88.38333;13.51667;3585398;2
-89.74556;13.84139;3585401;3
-88.58333;13.31667;3585438;1
-89.67306;13.74472;3585473;2
-89.10944;13.70167;3585484;2
-89.17306;13.87694;3585636;3
-88.2;13.66667;3585653;1
-88.35;13.35;3585856;1
-89.02972;13.49778;3586021;1
-89.49583;13.90889;3586550;3
-89.17028;13.72417;3586814;2
-89.18139;13.73611;3586833;2
-89.84861;13.87028;3586926;2
-88.93333;13.71667;3586977;3
-89.50417;13.92861;3586981;1
-88.26667;13.76667;3586983;3
-89.44722;13.84028;3586985;1
-88.13861;13.22028;3587018;2
-88.35;13.5;3587037;3
-89.68111;13.98667;3587086;1
-88.93333;14.03333;3587091;3
-89.65;14.11667;3587157;1
-88.53333;13.5;3587266;3
-89.20639;13.74556;3587308;1
-89.7525;13.97694;3587317;1
-89.49889;13.74361;3587333;1
-89.17917;13.80722;3587345;3
-88.78333;13.66667;3587349;3
-89.24083;13.67306;3587362;3
-89.845;13.92139;3587426;1
-89.18972;13.95722;3587428;3
-89.8275;13.59278;3587498;1
-63.04582;18.026;3513392;3
-63.06542;18.03868;3513794;2
36.65741;33.96736;162627;2
36.71148;35.26539;163270;3
35.88659;34.88902;163345;3
37.09672;36.47362;163476;1
36.25995;34.66842;163533;2
36.73093;34.84063;163779;2
36.06694;32.73564;163806;2
38.28055;34.56077;163808;1
37.5309;36.34814;163811;2
36.74865;35.29138;163915;2
40.60833;34.85444;164025;1
36.15933;32.82944;164328;2
36.62896;32.85514;164626;2
36.80893;35.8712;164816;1
36.45322;36.13809;164898;3
37.05324;35.01127;164947;3
36.57271;32.87271;164952;1
36.11376;34.81836;165060;3
36.08148;33.43544;165929;1
36.06018;32.99233;165997;2
36.74152;34.1527;166111;1
36.99238;36.3771;166331;2
37.08614;34.81506;166719;3
36.3424;35.06645;167046;3
37.95495;36.52815;167357;1
36.67254;36.01337;167605;1
36.64995;35.44063;168325;1
36.60365;35.37382;168620;2
36.51528;36.11684;168629;2
36.5621;35.61362;168661;1
36.49582;34.89469;168668;3
36.32062;35.81426;169023;1
36.74036;33.8074;169113;3
38.01111;36.8175;169179;3
35.92562;35.36137;169304;2
36.25453;32.8706;169341;1
36.36716;33.53994;169372;3
36.12806;33.01797;169375;3
36.63393;35.93062;169389;3
36.72339;34.72682;169577;1
36.36432;33.55899;169897;3
36.75783;35.13179;170017;3
36.60572;35.25995;170044;2
37.16117;36.20124;170063;2
36.13292;34.89672;170572;1
36.4027;33.57175;170592;2
36.29128;33.5102;170654;3
37.70778;36.15694;170785;3
40.14084;35.33588;170794;3
40.65199;37.07279;170887;1
36.23742;33.45897;170892;1
36.10213;32.61889;170905;1
36.71393;35.95554;171451;1
35.94871;35.18188;171830;2
36.1005;33.72488;172059;2
37.04628;36.58662;172082;1
36.3107;33.61033;172349;1
38.54427;35.84688;172374;1
36.56951;32.70896;172408;3
36.18382;33.07227;172469;1
37.37251;36.07696;172503;2
36.73238;34.92653;172946;1
39.01667;35.95;172955;2
36.72837;34.02547;173193;2
36.60071;33.73848;173312;2
36.57975;34.50914;173322;3
35.82461;33.12594;173334;3
37.24066;34.22956;173361;2
40.45346;35.02089;173480;2
35.77684;35.51484;173576;3
36.24278;33.3572;173598;1
40.74772;36.50237;173811;1
36.30994;32.74932;173819;3
37.51788;36.36994;174018;3
36.86305;36.51598;174186;2
36.76978;36.21252;174259;1
40.91861;34.45;174448;1
40.827;34.6927;174506;1
31.95;-26.45;934851;3
31.25;-25.96667;934881;3
31.85;-26.03333;934966;2
31.13333;-26.31667;934985;2
31.36667;-26.48333;934995;2
31.18333;-26.56667;935005;1
31.2;-26.46667;935048;1
31.61667;-27.21667;935076;2
31.31667;-26.96667;935081;1
31.93333;-26.81667;935113;2
-71.14188;21.46122;3576994;2
20.91667;14.53333;244878;2
20.2827;11.0297;245338;1
22.2;13.46667;245669;3
20.8324;13.82916;245785;3
18.3923;9.1429;2425791;3
14.9046;9.3642;2426240;2
19.6966;13.2954;2426370;2
17.16667;11.78333;2427036;1
15.0444;12.10672;2427123;3
16.49007;13.64084;2427336;3
16.08333;8.56667;2427455;1
18.69303;12.18441;2427637;3
17.7663;8.3404;2427697;2
17.9355;11.0598;2427949;1
14.1539;9.7639;2428042;1
16.1705;11.4039;2428216;1
15.72927;12.996;2428228;3
15.43647;12.47554;2428231;2
15.3103;14.12116;2428394;1
16.2989;9.3952;2429296;3
18.94493;9.45149;2429344;1
17.55392;8.91256;2429605;3
15.80658;9.30859;2430506;3
15.5501;10.91762;2431573;1
15.5132;9.6294;2431724;1
17.36597;9.36267;2431736;3
19.10428;17.9257;2432678;1
15.86323;11.80909;2433055;3
16.85;8.65;2433437;2
16.7117;10.4795;2434584;2
15.37222;10.28056;2434910;1
14.71472;13.45861;2434979;3
17.0568;12.3807;2434985;1
18.2138;11.9801;2435124;1
16.1552;9.3202;2435474;1
16.31991;8.98327;2435508;3
15.3813;8.6698;2435708;2
16.93898;8.26682;2435837;1
16.566;8.6761;2435854;3
18.3353;13.2154;2436400;2
70.21667;-49.35;1546102;1
1.53333;6.33333;2363490;1
1.21333;6.42611;2363534;1
1.41667;9.03333;2363908;2
1.5;6.58333;2364041;2
0.98333;8.56667;2364079;3
1.13333;8.98333;2364104;3
1.16667;6.95;2364752;1
1.10528;9.76806;2364812;1
0.47083;10.35917;2365190;1
1.21227;6.13748;2365267;1
0.63333;6.9;2365560;1
1.32778;9.7525;2365571;3
1.18611;9.55111;2366152;3
1.04472;9.95778;2366168;1
0.205;10.86389;2367164;2
0.78333;9.25;2367568;1
1.26667;9.35;2367656;2
